episode,timestep,reward
13101,39306000,6260.5795
13103,39312000,4637.9118
13105,39318000,6166.5742
13107,39324000,4413.2794
13109,39330000,2194.7949
13111,39336000,1981.8273
13113,39342000,6177.4202
13115,39348000,3993.9464
13117,39354000,6711.4225
13119,39360000,4492.8802
13121,39366000,3577.669
13123,39372000,5010.4207
13125,39378000,914.6848
13127,39384000,6668.9589
13129,39390000,5781.2559
13131,39396000,-325.4933
13133,39402000,3785.0826
13135,39408000,4602.1088
13137,39414000,2723.1791
13139,39420000,3770.6947
13141,39426000,3045.1388
13143,39432000,4869.5472
13145,39438000,9604.2216
13147,39444000,3696.2885
13149,39450000,3209.7583
13151,39456000,3433.6277
13153,39462000,5396.8762
13155,39468000,7293.5367
13157,39474000,7187.8215
13159,39480000,6509.2011
13161,39486000,3113.7001
13163,39492000,6384.4784
13165,39498000,4079.3602
13167,39504000,5251.0562
13169,39510000,6936.4694
13171,39516000,5011.4617
13173,39522000,7560.4529
13175,39528000,3762.6532
13177,39534000,6907.6658
13179,39540000,811.6588
13181,39546000,3909.3615
13183,39552000,9051.7767
13185,39558000,8038.9996
13187,39564000,5488.4441
13189,39570000,5060.1341
13191,39576000,6803.4295
13193,39582000,6281.4569
13195,39588000,4721.3931
13197,39594000,6381.684
13199,39600000,7744.8561
13201,39606000,3671.7174
13203,39612000,1787.3622
13205,39618000,5916.1184
13207,39624000,2312.5523
13209,39630000,6372.5783
13211,39636000,5811.8819
13213,39642000,5676.368
13215,39648000,5459.1464
13217,39654000,6175.1389
13219,39660000,6278.1457
13221,39666000,6126.095
13223,39672000,11.4285
13225,39678000,6045.1885
13227,39684000,9518.5732
13229,39690000,6809.1839
13231,39696000,4889.8819
13233,39702000,1265.4696
13235,39708000,5368.9707
13237,39714000,5012.5713
13239,39720000,4666.2457
13241,39726000,4051.8622
13243,39732000,3203.9938
13245,39738000,5480.3389
13247,39744000,4684.178
13249,39750000,6083.8455
13251,39756000,4987.3598
13253,39762000,5794.7246
13255,39768000,5538.4558
13257,39774000,4667.6117
13259,39780000,4904.1882
13261,39786000,2265.9547
13263,39792000,6169.9868
13265,39798000,5424.1167
13267,39804000,7509.0965
13269,39810000,4349.4409
13271,39816000,6910.9656
13273,39822000,2976.8551
13275,39828000,6971.9405
13277,39834000,2126.9416
13279,39840000,2314.9136
13281,39846000,3694.2527
13283,39852000,3405.6538
13285,39858000,6608.1633
13287,39864000,1167.7716
13289,39870000,6236.3564
13291,39876000,4640.1947
13293,39882000,7565.5881
13295,39888000,5048.5158
13297,39894000,4625.124
13299,39900000,4004.236
13301,39906000,4038.8031
13303,39912000,631.9114
13305,39918000,6693.6216
13307,39924000,3883.4132
13309,39930000,6857.6555
13311,39936000,7895.7163
13313,39942000,6456.7006
13315,39948000,6178.1408
13317,39954000,4525.3667
13319,39960000,6465.1408
13321,39966000,4813.3297
13323,39972000,5513.8303
13325,39978000,7247.5946
13327,39984000,1466.5311
13329,39990000,5395.2069
13331,39996000,3811.8635
13333,40002000,6347.0397
13335,40008000,4309.5044
13337,40014000,5043.463
13339,40020000,7956.5924
13341,40026000,8496.0515
13343,40032000,8304.7624
13345,40038000,9335.9479
13347,40044000,6197.7883
13349,40050000,2835.0724
13351,40056000,4795.5938
13353,40062000,4023.4555
13355,40068000,6228.9681
13357,40074000,7702.2531
13359,40080000,6651.3585
13361,40086000,2587.0659
13363,40092000,6122.6526
13365,40098000,6803.1561
13367,40104000,6726.6777
13369,40110000,8373.156
13371,40116000,4244.0147
13373,40122000,2302.5809
13375,40128000,4033.7583
13377,40134000,7451.8584
13379,40140000,4739.0758
13381,40146000,6188.2202
13383,40152000,1531.0528
13385,40158000,1430.3329
13387,40164000,2193.151
13389,40170000,7014.3498
13391,40176000,4630.6473
13393,40182000,1432.7651
13395,40188000,1427.7022
13397,40194000,127.7511
13399,40200000,4964.3625
13401,40206000,5045.7225
13403,40212000,5433.3932
13405,40218000,7000.8527
13407,40224000,2638.9244
13409,40230000,3624.3874
13411,40236000,3893.0171
13413,40242000,8818.0387
13415,40248000,4218.6646
13417,40254000,5079.8097
13419,40260000,7476.6557
13421,40266000,8658.1474
13423,40272000,4441.9443
13425,40278000,7829.1626
13427,40284000,4271.155
13429,40290000,2293.4821
13431,40296000,5843.3262
13433,40302000,7131.354
13435,40308000,4672.5052
13437,40314000,6010.8909
13439,40320000,2722.0592
13441,40326000,5258.0586
13443,40332000,2274.1838
13445,40338000,4138.3533
13447,40344000,6601.0151
13449,40350000,7419.5019
13451,40356000,3793.8419
13453,40362000,4251.9819
13455,40368000,9642.9463
13457,40374000,5732.1141
13459,40380000,2822.4889
13461,40386000,6539.6995
13463,40392000,7629.1445
13465,40398000,7022.5711
13467,40404000,4921.5217
13469,40410000,2165.3095
13471,40416000,6019.2027
13473,40422000,8809.6377
13475,40428000,7073.5319
13477,40434000,973.5627
13479,40440000,4343.5028
13481,40446000,5703.5653
13483,40452000,6836.374
13485,40458000,6254.2197
13487,40464000,6972.6919
13489,40470000,3730.3736
13491,40476000,6343.9879
13493,40482000,6239.1242
13495,40488000,2390.3334
13497,40494000,6695.7247
13499,40500000,5934.6142
13501,40506000,5680.5167
13503,40512000,4617.5511
13505,40518000,1984.6332
13507,40524000,6111.4203
13509,40530000,5407.5278
13511,40536000,3751.9141
13513,40542000,2180.3687
13515,40548000,2718.6207
13517,40554000,10380.0852
13519,40560000,5179.8956
13521,40566000,5474.0537
13523,40572000,6342.9675
13525,40578000,4060.3121
13527,40584000,4554.0675
13529,40590000,5302.4944
13531,40596000,-147.5382
13533,40602000,5157.0889
13535,40608000,6670.9637
13537,40614000,5482.1033
13539,40620000,5709.059
13541,40626000,4370.945
13543,40632000,6421.6855
13545,40638000,6122.8091
13547,40644000,2852.6622
13549,40650000,5300.4452
13551,40656000,7366.7637
13553,40662000,2845.545
13555,40668000,5691.9885
13557,40674000,6319.9471
13559,40680000,5375.8729
13561,40686000,3784.8063
13563,40692000,6303.059
13565,40698000,9219.7135
13567,40704000,2576.2324
13569,40710000,148.9338
13571,40716000,4440.3193
13573,40722000,4030.8204
13575,40728000,5134.2364
13577,40734000,3555.5765
13579,40740000,7000.6469
13581,40746000,4227.0115
13583,40752000,4868.0389
13585,40758000,2788.0135
13587,40764000,6425.7914
13589,40770000,3945.3415
13591,40776000,4825.4489
13593,40782000,5369.351
13595,40788000,4258.9492
13597,40794000,5697.8912
13599,40800000,3780.9331
13601,40806000,4926.6794
13603,40812000,1315.7038
13605,40818000,5351.838
13607,40824000,4755.1748
13609,40830000,6667.9575
13611,40836000,5717.1543
13613,40842000,6598.8282
13615,40848000,6090.8692
13617,40854000,6308.49
13619,40860000,4101.9845
13621,40866000,4524.2364
13623,40872000,6811.9429
13625,40878000,6868.7046
13627,40884000,6617.1826
13629,40890000,3127.9553
13631,40896000,6979.075
13633,40902000,5214.6486
13635,40908000,4118.194
13637,40914000,3383.9162
13639,40920000,2902.8384
13641,40926000,10263.1533
13643,40932000,1922.7207
13645,40938000,280.4895
13647,40944000,2158.1801
13649,40950000,5757.4208
13651,40956000,3886.1656
13653,40962000,9301.3913
13655,40968000,7212.4109
13657,40974000,4171.1016
13659,40980000,4647.2943
13661,40986000,7579.7368
13663,40992000,7585.9924
13665,40998000,3656.7518
13667,41004000,4621.3555
13669,41010000,6774.1459
13671,41016000,7303.3949
13673,41022000,8058.0342
13675,41028000,2984.399
13677,41034000,6264.8203
13679,41040000,6310.6388
13681,41046000,5952.822
13683,41052000,5081.9499
13685,41058000,5380.7673
13687,41064000,7840.027
13689,41070000,6487.3121
13691,41076000,4441.9767
13693,41082000,3766.603
13695,41088000,4636.7187
13697,41094000,6864.164
13699,41100000,2690.6626
13701,41106000,2624.6147
13703,41112000,2715.2279
13705,41118000,6611.0118
13707,41124000,6034.4122
13709,41130000,2292.7502
13711,41136000,-840.2305
13713,41142000,7769.8014
13715,41148000,5122.6203
13717,41154000,7353.5815
13719,41160000,4602.5335
13721,41166000,8024.4247
13723,41172000,7746.963
13725,41178000,4446.8044
13727,41184000,8917.527
13729,41190000,5685.174
13731,41196000,6718.5482
13733,41202000,5683.8049
13735,41208000,6445.7009
13737,41214000,6070.0978
13739,41220000,7266.7775
13741,41226000,6034.3144
13743,41232000,7621.588
13745,41238000,3785.0494
13747,41244000,4376.4814
13749,41250000,5096.9847
13751,41256000,5632.426
13753,41262000,5633.0105
13755,41268000,5185.9324
13757,41274000,6142.1602
13759,41280000,4571.2683
13761,41286000,4609.6964
13763,41292000,5521.1594
13765,41298000,5396.2024
13767,41304000,3709.1555
13769,41310000,5278.1241
13771,41316000,5473.4101
13773,41322000,5484.9652
13775,41328000,2248.0321
13777,41334000,6330.5262
13779,41340000,4828.1536
13781,41346000,7177.6772
13783,41352000,3860.2823
13785,41358000,7923.5464
13787,41364000,7455.413
13789,41370000,5552.4182
13791,41376000,1974.9745
13793,41382000,6558.7146
13795,41388000,6234.0525
13797,41394000,6512.014
13799,41400000,4813.2373
13801,41406000,6418.2421
13803,41412000,5808.6562
13805,41418000,7000.9357
13807,41424000,6099.0238
13809,41430000,4391.726
13811,41436000,7025.8497
13813,41442000,2881.3823
13815,41448000,7663.4005
13817,41454000,4665.8641
13819,41460000,6743.6527
13821,41466000,6028.6736
13823,41472000,7265.1416
13825,41478000,7072.0921
13827,41484000,4509.7589
13829,41490000,5560.9818
13831,41496000,3856.5188
13833,41502000,1554.7464
13835,41508000,4650.3865
13837,41514000,7619.9436
13839,41520000,9674.8826
13841,41526000,4949.5249
13843,41532000,5532.7114
13845,41538000,4785.1786
13847,41544000,3297.4382
13849,41550000,5601.7781
13851,41556000,4624.2781
13853,41562000,8346.583
13855,41568000,7617.5165
13857,41574000,5430.1976
13859,41580000,4863.8422
13861,41586000,6519.1214
13863,41592000,4871.418
13865,41598000,4893.4836
13867,41604000,6903.2168
13869,41610000,4852.5431
13871,41616000,5888.7683
13873,41622000,2772.8173
13875,41628000,2784.8137
13877,41634000,7225.6064
13879,41640000,3790.4159
13881,41646000,5194.6323
13883,41652000,2174.511
13885,41658000,5628.8157
13887,41664000,5838.643
13889,41670000,1322.2261
13891,41676000,7381.7404
13893,41682000,4156.8869
13895,41688000,4419.1863
13897,41694000,2485.7063
13899,41700000,4044.4826
13901,41706000,3973.9414
13903,41712000,6369.4703
13905,41718000,6240.4034
13907,41724000,5089.5875
13909,41730000,7790.7087
13911,41736000,3050.1388
13913,41742000,7413.4225
13915,41748000,5504.0827
13917,41754000,8878.6077
13919,41760000,8245.4938
13921,41766000,3267.1147
13923,41772000,5259.5355
13925,41778000,6170.5055
13927,41784000,7479.6926
13929,41790000,5748.2535
13931,41796000,4704.3962
13933,41802000,7835.3018
13935,41808000,6469.6787
13937,41814000,3864.5739
13939,41820000,5276.1989
13941,41826000,4336.8105
13943,41832000,5041.2072
13945,41838000,8445.2082
13947,41844000,3914.6777
13949,41850000,4858.3582
13951,41856000,9146.584
13953,41862000,7410.4684
13955,41868000,8542.3729
13957,41874000,7430.9716
13959,41880000,1833.7117
13961,41886000,5781.5278
13963,41892000,7133.9141
13965,41898000,5240.3549
13967,41904000,4747.9766
13969,41910000,6097.4963
13971,41916000,5741.4395
13973,41922000,6451.121
13975,41928000,6932.4659
13977,41934000,4744.7404
13979,41940000,7163.5622
13981,41946000,4530.7341
13983,41952000,5406.7813
13985,41958000,5000.2339
13987,41964000,7399.6871
13989,41970000,7512.2498
13991,41976000,4660.5575
13993,41982000,5197.4979
13995,41988000,4626.4057
13997,41994000,5007.9612
13999,42000000,5354.9875
14001,42006000,3154.6579
14003,42012000,8717.1063
14005,42018000,9739.1263
14007,42024000,6037.7636
14009,42030000,6958.9123
14011,42036000,3881.1181
14013,42042000,3079.5869
14015,42048000,3050.6913
14017,42054000,6438.6865
14019,42060000,147.835
14021,42066000,1188.7354
14023,42072000,9494.6673
14025,42078000,4394.2834
14027,42084000,6483.9253
14029,42090000,4805.641
14031,42096000,1041.1869
14033,42102000,4226.7793
14035,42108000,3840.2103
14037,42114000,6695.9683
14039,42120000,9424.4186
14041,42126000,7144.5637
14043,42132000,3168.6731
14045,42138000,7939.5473
14047,42144000,7387.184
14049,42150000,5660.86
14051,42156000,9523.5752
14053,42162000,2251.6073
14055,42168000,6891.0346
14057,42174000,4828.726
14059,42180000,6507.8365
14061,42186000,6495.2746
14063,42192000,7646.4711
14065,42198000,7877.598
14067,42204000,7459.3403
14069,42210000,6678.7158
14071,42216000,6086.1445
14073,42222000,5854.9551
14075,42228000,2851.1832
14077,42234000,9092.5491
14079,42240000,8644.3495
14081,42246000,6405.5682
14083,42252000,7475.9699
14085,42258000,6553.4042
14087,42264000,7255.8983
14089,42270000,4131.8153
14091,42276000,5600.7534
14093,42282000,7896.8702
14095,42288000,-462.3297
14097,42294000,8043.7598
14099,42300000,7489.6452
14101,42306000,5825.5175
14103,42312000,717.1946
14105,42318000,4826.542
14107,42324000,6196.3318
14109,42330000,4044.1297
14111,42336000,6158.6546
14113,42342000,4686.2456
14115,42348000,6465.5164
14117,42354000,1485.9197
14119,42360000,4111.4352
14121,42366000,5309.6328
14123,42372000,9168.3228
14125,42378000,5793.8587
14127,42384000,5595.6424
14129,42390000,5533.2885
14131,42396000,8113.437
14133,42402000,7511.7145
14135,42408000,5491.1662
14137,42414000,6982.7735
14139,42420000,6582.9793
14141,42426000,5749.1927
14143,42432000,5503.4191
14145,42438000,5408.0743
14147,42444000,7545.8438
14149,42450000,5631.7001
14151,42456000,7292.014
14153,42462000,5417.9829
14155,42468000,6245.5264
14157,42474000,2167.8046
14159,42480000,6874.7225
14161,42486000,6137.1716
14163,42492000,7642.2644
14165,42498000,5627.3094
14167,42504000,3943.4316
14169,42510000,6950.5653
14171,42516000,6851.6604
14173,42522000,6708.8004
14175,42528000,3142.8718
14177,42534000,3285.046
14179,42540000,5941.8451
14181,42546000,5953.9591
14183,42552000,8711.5141
14185,42558000,4125.4853
14187,42564000,7071.4869
14189,42570000,2467.2109
14191,42576000,2122.0316
14193,42582000,6334.8026
14195,42588000,7471.3809
14197,42594000,1741.8517
14199,42600000,7212.1428
14201,42606000,7217.8906
14203,42612000,7136.033
14205,42618000,6691.9119
14207,42624000,4891.2025
14209,42630000,5790.9973
14211,42636000,9208.9371
14213,42642000,7790.5107
14215,42648000,95.2496
14217,42654000,3495.7342
14219,42660000,5300.1148
14221,42666000,7170.1395
14223,42672000,6797.2432
14225,42678000,8043.4605
14227,42684000,5550.9656
14229,42690000,3230.3545
14231,42696000,3914.4565
14233,42702000,5602.6004
14235,42708000,6140.8672
14237,42714000,4379.7575
14239,42720000,7830.942
14241,42726000,4784.6804
14243,42732000,4565.7989
14245,42738000,7098.0819
14247,42744000,6620.0546
14249,42750000,3430.0832
14251,42756000,5232.4418
14253,42762000,3040.4682
14255,42768000,3527.254
14257,42774000,5469.6418
14259,42780000,6051.3236
14261,42786000,7444.248
14263,42792000,4849.2398
14265,42798000,5373.8471
14267,42804000,8602.0844
14269,42810000,4068.967
14271,42816000,7085.9822
14273,42822000,6967.9662
14275,42828000,3503.5415
14277,42834000,7993.564
14279,42840000,5837.3091
14281,42846000,5074.2969
14283,42852000,4992.9794
14285,42858000,6495.7351
14287,42864000,3590.3065
14289,42870000,4731.0801
14291,42876000,8110.1451
14293,42882000,4648.9454
14295,42888000,6530.6562
14297,42894000,6502.1806
14299,42900000,5413.7709
14301,42906000,8247.9385
14303,42912000,6756.6107
14305,42918000,5755.1773
14307,42924000,6906.9825
14309,42930000,7670.032
14311,42936000,1197.124
14313,42942000,7469.7919
14315,42948000,4254.5994
14317,42954000,6034.076
14319,42960000,7948.6189
14321,42966000,6900.2677
14323,42972000,4697.5699
14325,42978000,3604.3758
14327,42984000,6730.3783
14329,42990000,8725.4933
14331,42996000,3818.8045
14333,43002000,6967.0552
14335,43008000,8990.554
14337,43014000,4117.0261
14339,43020000,-110.312
14341,43026000,8198.5424
14343,43032000,4741.2474
14345,43038000,3691.2736
14347,43044000,3556.122
14349,43050000,4005.6137
14351,43056000,5390.3432
14353,43062000,7416.9124
14355,43068000,6325.5712
14357,43074000,3131.0953
14359,43080000,5471.3283
14361,43086000,6731.7643
14363,43092000,5923.27
14365,43098000,7122.821
14367,43104000,5823.9053
14369,43110000,2567.6237
14371,43116000,8636.4131
14373,43122000,6351.3948
14375,43128000,5446.922
14377,43134000,5057.93
14379,43140000,4597.9535
14381,43146000,9094.7734
14383,43152000,3893.5867
14385,43158000,3649.5781
14387,43164000,1916.2836
14389,43170000,5109.7686
14391,43176000,3517.7676
14393,43182000,8098.3169
14395,43188000,4631.8453
14397,43194000,2542.9876
14399,43200000,7940.4512
14401,43206000,8516.0981
14403,43212000,8205.6053
14405,43218000,3246.1763
14407,43224000,7041.3782
14409,43230000,6836.2726
14411,43236000,3116.9386
14413,43242000,7835.9685
14415,43248000,61.4817
14417,43254000,5309.8029
14419,43260000,3598.4912
14421,43266000,9184.331
14423,43272000,7030.3853
14425,43278000,4934.9863
14427,43284000,4551.2956
14429,43290000,7370.1337
14431,43296000,4645.4977
14433,43302000,7540.854
14435,43308000,3929.3684
14437,43314000,4563.6524
14439,43320000,8434.8968
14441,43326000,2522.113
14443,43332000,5469.7875
14445,43338000,7358.5565
14447,43344000,5176.0749
14449,43350000,2676.3149
14451,43356000,8109.2553
14453,43362000,7631.933
14455,43368000,5106.4119
14457,43374000,4613.0672
14459,43380000,5043.9864
14461,43386000,4754.8469
14463,43392000,5373.4631
14465,43398000,6751.7671
14467,43404000,9783.6906
14469,43410000,3100.4691
14471,43416000,2588.6038
14473,43422000,9096.2941
14475,43428000,5185.5852
14477,43434000,7461.3875
14479,43440000,6062.5439
14481,43446000,6708.6976
14483,43452000,5653.9748
14485,43458000,4151.445
14487,43464000,5017.7359
14489,43470000,3434.7725
14491,43476000,6845.8079
14493,43482000,6576.3631
14495,43488000,4157.0545
14497,43494000,7865.0017
14499,43500000,3444.7405
14501,43506000,6615.954
14503,43512000,6745.3483
14505,43518000,4812.1046
14507,43524000,6587.484
14509,43530000,4060.8029
14511,43536000,5244.9329
14513,43542000,6734.4829
14515,43548000,3921.6046
14517,43554000,5033.0627
14519,43560000,6831.8095
14521,43566000,3057.2957
14523,43572000,9328.569
14525,43578000,5975.7525
14527,43584000,6471.2602
14529,43590000,5111.8124
14531,43596000,3441.5498
14533,43602000,5009.6585
14535,43608000,6686.0739
14537,43614000,7514.6692
14539,43620000,5374.886
14541,43626000,6850.4002
14543,43632000,4002.9599
14545,43638000,6281.4485
14547,43644000,2520.5948
14549,43650000,3843.4834
14551,43656000,5804.2329
14553,43662000,5114.4096
14555,43668000,5071.3868
14557,43674000,6087.8888
14559,43680000,7191.1441
14561,43686000,4305.7452
14563,43692000,3399.4607
14565,43698000,5676.2601
14567,43704000,5399.9322
14569,43710000,6678.3843
14571,43716000,7941.361
14573,43722000,2540.9482
14575,43728000,7271.9944
14577,43734000,6430.5671
14579,43740000,1555.3532
14581,43746000,4257.4561
14583,43752000,6044.4607
14585,43758000,5188.5909
14587,43764000,6143.3512
14589,43770000,6656.0114
14591,43776000,3796.0014
14593,43782000,4997.7327
14595,43788000,7964.5721
14597,43794000,6294.3276
14599,43800000,3255.8174
14601,43806000,6049.31
14603,43812000,3049.2088
14605,43818000,3919.1676
14607,43824000,5532.7383
14609,43830000,5926.937
14611,43836000,7976.6762
14613,43842000,7542.3966
14615,43848000,4448.1806
14617,43854000,6702.6044
14619,43860000,5436.8745
14621,43866000,1838.2166
14623,43872000,7841.0844
14625,43878000,7560.1606
14627,43884000,6164.0457
14629,43890000,7287.2269
14631,43896000,2315.1221
14633,43902000,6119.0233
14635,43908000,6853.448
14637,43914000,6333.1648
14639,43920000,3843.878
14641,43926000,7100.6271
14643,43932000,7484.9106
14645,43938000,4774.4651
14647,43944000,74.0481
14649,43950000,2949.7329
14651,43956000,5176.952
14653,43962000,5403.7811
14655,43968000,7083.7162
14657,43974000,5294.9239
14659,43980000,5925.1293
14661,43986000,5147.6117
14663,43992000,7654.9227
14665,43998000,4495.7921
14667,44004000,3172.6635
14669,44010000,7408.1755
14671,44016000,3793.4083
14673,44022000,7888.8598
14675,44028000,4794.6829
14677,44034000,3182.9855
14679,44040000,5817.0205
14681,44046000,5821.3416
14683,44052000,5501.7552
14685,44058000,5203.7451
14687,44064000,4212.7827
14689,44070000,7722.9174
14691,44076000,6067.3015
14693,44082000,5542.6345
14695,44088000,5602.5629
14697,44094000,6625.1326
14699,44100000,5073.6733
14701,44106000,5103.1015
14703,44112000,2112.8404
14705,44118000,4480.7968
14707,44124000,4464.7174
14709,44130000,5152.0234
14711,44136000,601.2312
14713,44142000,7530.1102
14715,44148000,7767.9393
14717,44154000,3710.1494
14719,44160000,6472.5249
14721,44166000,4910.524
14723,44172000,7442.9716
14725,44178000,2292.9961
14727,44184000,2979.3749
14729,44190000,3835.9975
14731,44196000,8113.9835
14733,44202000,7321.6277
14735,44208000,2836.2369
14737,44214000,4741.1308
14739,44220000,6485.9641
14741,44226000,5424.6969
